mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9302475452423096,0.029982001286082128,0.03561115264892578,0.0017512164655063384,0.8363333042276043,0.15250124969524714,0.020830974737272183,7,6,543,0.6533024835920818,3.3975415132565603,0.7086171663278967,"{'colsample_bytree': 0.8363333042276043, 'gamma': 0.15250124969524714, 'learning_rate': 0.020830974737272183, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 543, 'reg_alpha': 0.6533024835920818, 'reg_lambda': 3.3975415132565603, 'subsample': 0.7086171663278967}",0.9933031710282423,0.9933895388622034,0.9898012065803811,0.9937186097011843,0.9887361283188788,0.9917897308981779,0.002090415157833847,11
0.847123670578003,0.06340241086765451,0.030944347381591797,0.001328523570361265,0.9906459823330611,2.0551850665911564,0.01958471254115903,9,1,484,0.47912378133394484,1.0071320523192808,0.7957811041110252,"{'colsample_bytree': 0.9906459823330611, 'gamma': 2.0551850665911564, 'learning_rate': 0.01958471254115903, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 484, 'reg_alpha': 0.47912378133394484, 'reg_lambda': 1.0071320523192808, 'subsample': 0.7957811041110252}",0.9929377686537912,0.9931038606421781,0.9899805990379249,0.9932256904200473,0.9891224704581485,0.9916740778424181,0.001756545793141899,12
0.1391063690185547,0.0040961225075362125,0.01683940887451172,0.0010683941860039701,0.6914200087189198,0.8747746354796809,0.2948288195655363,5,1,101,1.9925073995158487,3.878967729510778,0.8233173814428391,"{'colsample_bytree': 0.6914200087189198, 'gamma': 0.8747746354796809, 'learning_rate': 0.2948288195655363, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 101, 'reg_alpha': 1.9925073995158487, 'reg_lambda': 3.878967729510778, 'subsample': 0.8233173814428391}",0.992725170908656,0.9932500215919584,0.9898410715709465,0.9927527543530101,0.989089165101315,0.9915316367051773,0.0017141865028398057,13
0.9720331192016601,0.0724655633696382,0.03157773017883301,0.002956032937499026,0.6353970008207678,0.979914312095726,0.023115913784056037,9,5,437,1.0793842647781595,2.5536290798234687,0.9861021229056552,"{'colsample_bytree': 0.6353970008207678, 'gamma': 0.979914312095726, 'learning_rate': 0.023115913784056037, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 437, 'reg_alpha': 1.0793842647781595, 'reg_lambda': 2.5536290798234687, 'subsample': 0.9861021229056552}",0.9927251709086561,0.992333193816063,0.9901400590001861,0.9931923850632136,0.9891091483154151,0.9914999914207068,0.0015890270100297694,14
0.30851359367370607,0.01570919141328194,0.018039178848266602,0.0011599698975554489,0.9933692563579372,1.9941222122227653,0.24676524323362134,9,1,300,0.6415601299434717,1.1528147863994898,0.6163100566219055,"{'colsample_bytree': 0.9933692563579372, 'gamma': 1.9941222122227653, 'learning_rate': 0.24676524323362134, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.6415601299434717, 'reg_lambda': 1.1528147863994898, 'subsample': 0.6163100566219055}",0.9932101595147457,0.9920408719165021,0.989455709995482,0.9934455057751489,0.9892623529568496,0.9914829200317457,0.0017992725198139059,15
0.25269079208374023,0.020947506426619612,0.019357061386108397,0.001910858338160751,0.9942601816442402,1.2102763575575022,0.20491930874770478,4,8,222,0.48431987655485176,3.310989147329636,0.7881202537784153,"{'colsample_bytree': 0.9942601816442402, 'gamma': 1.2102763575575022, 'learning_rate': 0.20491930874770478, 'max_depth': 4, 'min_child_weight': 8, 'n_estimators': 222, 'reg_alpha': 0.48431987655485176, 'reg_lambda': 3.310989147329636, 'subsample': 0.7881202537784153}",0.9935091250938419,0.9933363894259197,0.9889706859436044,0.9933322675619147,0.9871374711908664,0.9912571878432294,0.00267956760220016,16
0.8586564064025879,0.14151546965953704,0.028270912170410157,0.007401527360112622,0.6733618039413735,1.5212112147976886,0.16217936517334897,5,9,660,1.0495493205167783,1.8995134010033943,0.6186662652854461,"{'colsample_bytree': 0.6733618039413735, 'gamma': 1.5212112147976886, 'learning_rate': 0.16217936517334897, 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 660, 'reg_alpha': 1.0495493205167783, 'reg_lambda': 1.8995134010033943, 'subsample': 0.6186662652854461}",0.9935622745301258,0.9929709870514686,0.9875289021181598,0.9936986264870842,0.9879034943980389,0.9911328569169754,0.0028028998657794106,17
1.0103103160858153,0.06448393556626988,0.04643516540527344,0.015200345255634351,0.9895022075365837,1.1638567021515211,0.03627586601451803,7,3,666,1.9664617716135764,2.13367012636793,0.9439761626945282,"{'colsample_bytree': 0.9895022075365837, 'gamma': 1.1638567021515211, 'learning_rate': 0.03627586601451803, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 666, 'reg_alpha': 1.9664617716135764, 'reg_lambda': 2.13367012636793, 'subsample': 0.9439761626945282}",0.9922136075844245,0.9916488948239093,0.9895155074813299,0.9926728214966095,0.9883431251082425,0.9908787912989032,0.0016662223202993434,18
0.44990859031677244,0.03574534608160052,0.0359255313873291,0.0025739638997059867,0.6480658591222569,1.709398333582008,0.03662172908589814,8,1,193,1.7109211680220144,2.962802507830083,0.78966953163493,"{'colsample_bytree': 0.6480658591222569, 'gamma': 1.709398333582008, 'learning_rate': 0.03662172908589814, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 193, 'reg_alpha': 1.7109211680220144, 'reg_lambda': 2.962802507830083, 'subsample': 0.78966953163493}",0.992725170908656,0.9913831476424902,0.9892165200520903,0.9916603386488684,0.9877436286852377,0.9905457611874684,0.001806220046470579,19
0.3209549427032471,0.011187086595370058,0.01866602897644043,0.0019184045974982307,0.9282557902975821,3.129698350507864,0.24792378469366774,9,2,352,0.1888859215118568,2.890523706957249,0.6284754593840916,"{'colsample_bytree': 0.9282557902975821, 'gamma': 3.129698350507864, 'learning_rate': 0.24792378469366774, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 352, 'reg_alpha': 0.1888859215118568, 'reg_lambda': 2.890523706957249, 'subsample': 0.6284754593840916}",0.9934493319780227,0.9892771012297451,0.988924176787945,0.9934455057751489,0.9876170683292701,0.9905426368200263,0.0024353837115310014,20
