url_length,hyphen_count,dot_count,digit_count,entropy,subdomain_depth,has_https,is_ip_address,has_at_symbol,path_length,query_param_count,special_char_count,brand_impersonation_score,brand_matched_count,brand_keyword_hit_count,brand_typosquat_hit_count,brand_has_action_word,tld_risk_score,tld_known,idn_is_homograph,idn_confusable_count,idn_risk_score,idn_punycode_flag,dns_resolves,dns_a_record_count,dns_has_aaaa,dns_has_mx,whois_domain_age_days,whois_recently_registered,whois_privacy_protected,whois_found,ssl_valid,ssl_self_signed,ssl_days_until_expiry,ssl_expired,visual_similarity_score,dom_credential_form_detected,aggregate_lexical_risk_score,whois_registrar_was_missing,whois_domain_age_days_was_missing,ssl_days_until_expiry_was_missing,ssl_issuer_was_missing,ssl_expired_was_missing,visual_similarity_score_was_missing,dom_credential_form_detected_was_missing,category_was_missing,tld_freq,whois_registrar_freq,category_freq,ssl_issuer_google_trust_services,ssl_issuer_let's_encrypt,ssl_issuer_digicert_inc,ssl_issuer_amazon,ssl_issuer_globalsign_nv_sa,ssl_issuer_sectigo_limited,ssl_issuer_godaddycom_inc,ssl_issuer_godaddycom,ssl_issuer_hellenic_academic_and_research_institutions_ca,ssl_issuer_microsoft_corporation,ssl_issuer_other,ssl_issuer_missing
32,0,1,2,3.6835,0,1,0,0,6,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.257,1,1,1,1,1,1,1,0,0.004332,0.573432,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
23,0,1,0,2.5216,0,1,0,0,8,0,0,0.0833,1,0,1,0,0.15,1,0,0,0.0,0,1,4,0,1,11570.0,0,0,1,1,0,154.0,0,0.3125,0,0.1288,0,0,0,0,0,0,0,0,0.358292,0.009488,0.050124,0,0,0,1,0,0,0,0,0,0,0,0
38,1,1,2,3.3927,0,1,0,0,17,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,0,0,0,0,5802.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1339,0,0,1,1,1,1,1,1,0.042492,0.001444,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,2,2,0,3.7866,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,74.0,0,0.5,0,0.2257,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
47,2,2,2,4.1949,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,1,0.2222,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,3.3347,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,9624.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1117,0,0,1,1,1,1,1,1,0.358292,0.000619,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
42,1,3,0,3.8192,2,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2147,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
43,0,2,0,3.9357,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,1,0,57.0,0,0.3125,0,0.1237,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
36,1,2,0,3.5033,1,1,0,0,10,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,0,3789.0,0,0,1,1,0,62.0,0,0.25,0,0.1361,0,0,0,0,0,0,0,1,0.042492,0.006394,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
73,0,6,0,4.2804,5,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,12.0,1,0,1,0,0,-1.0,-1,0.0312,0,0.1306,0,0,1,1,1,0,0,1,0.358292,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
37,0,3,0,3.6504,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,0,0,-1.0,-1,0.1875,0,0.118,0,0,1,1,1,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
40,1,2,0,3.8441,1,1,0,0,5,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,1,0.1609,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
20,0,1,0,3.2516,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,-1.0,0,0,0,1,0,141.0,0,0.25,0,0.215,1,1,0,0,0,0,0,1,0.003507,0.573432,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
42,2,2,3,4.0667,1,1,0,0,0,0,0,0.0,0,0,0,1,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.1875,0,0.1263,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
36,0,3,0,3.4528,2,1,0,0,12,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,3,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2524,1,1,1,1,1,1,1,0,0.008663,0.573432,0.032178,0,0,0,0,0,0,0,0,0,0,0,1
34,0,3,0,3.7962,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,0.1875,0,0.1209,1,1,1,1,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
39,0,2,3,3.5766,1,1,0,0,12,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,0,0.1555,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
39,0,2,3,3.0851,1,1,0,0,18,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2117,1,1,1,1,1,1,1,1,0.00165,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
46,2,2,2,4.1273,1,1,0,0,5,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2325,1,1,1,1,1,1,1,1,0.110974,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
29,0,2,2,3.8219,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,190.0,0,0.25,0,0.2148,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,0,0,1,0,0,0,0,0,0,0,0,0
59,0,2,1,2.9835,1,1,0,0,6,2,4,0.0,0,0,0,0,0.55,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2247,1,1,1,1,1,1,1,1,0.004744,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
62,0,1,0,3.5778,0,1,0,0,38,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,1,0,1,7872.0,0,0,1,1,0,80.0,0,0.25,0,0.1016,0,0,0,0,0,0,0,1,0.024959,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
29,0,1,0,3.0958,0,1,0,0,10,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,1,5290.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1069,0,0,1,1,1,1,1,1,0.358292,0.063325,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,0,3.2776,0,1,0,0,14,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2156,1,1,1,1,1,0,0,1,0.009695,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
18,0,1,0,3.1219,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,4794.0,0,1,1,1,0,25.0,0,0.25,0,0.1074,0,0,0,0,0,0,0,1,0.358292,0.00165,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
23,0,1,0,2.9477,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.104,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,3,2,0,3.5362,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,63.0,0,0.5,0,0.254,1,1,0,0,0,0,0,0,0.110974,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,2.5216,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,955.0,0,0,1,1,0,84.0,0,0.125,0,0.2004,0,0,0,0,0,0,0,1,0.000206,0.002063,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
27,1,2,0,3.3278,1,1,0,0,3,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,7460.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2166,0,0,1,1,1,1,1,1,0.005569,0.000619,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,3,0,3.4489,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,0,0,-1.0,-1,0.1875,0,0.114,0,0,1,1,1,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
62,1,2,2,3.9754,1,1,0,0,33,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,3.2389,0,1,0,0,3,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,9708.0,0,0,1,1,0,83.0,0,0.25,0,0.1098,0,0,0,0,0,0,0,1,0.358292,0.0033,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
298,0,3,3,4.269,2,1,0,0,9,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,86.0,0,0.0312,0,0.2354,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0,2.8074,0,1,0,0,9,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,8847.0,0,0,1,0,0,-1.0,-1,0.0312,0,0.2061,0,0,1,1,1,0,0,1,0.02269,0.014026,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
37,0,1,0,3.3927,0,1,0,0,7,1,2,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,2332.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2179,0,0,1,1,1,1,1,1,0.002475,0.00887,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
409,0,2,0,3.3661,1,1,0,0,21,5,19,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,10587.0,0,0,1,1,0,53.0,0,1.0,0,0.1123,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,3.9401,0,1,0,0,0,0,0,0.0,0,0,0,0,0.3,1,0,0,0.0,0,1,1,0,0,16.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1688,0,0,1,1,1,1,1,1,0.008251,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
26,0,2,0,3.3372,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,6050.0,0,0,1,1,0,66.0,0,0.25,0,0.1117,0,0,0,0,0,0,0,1,0.358292,0.00887,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
52,0,3,0,3.1307,2,0,0,0,27,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,95.0,0,0,1,0,0,-1.0,-1,0.25,0,0.2126,0,0,1,1,1,0,0,1,0.004332,0.004125,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
34,0,3,3,3.6431,2,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,105.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2229,0,0,1,1,1,1,1,1,0.005569,0.003507,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
52,1,2,4,3.8554,1,0,0,0,20,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,0,0.1611,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
47,2,3,1,3.8213,2,0,0,0,8,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2264,1,1,1,1,1,1,1,1,0.004332,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
25,0,1,0,3.2195,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,6108.0,0,1,1,1,0,42.0,0,0.25,0,0.1094,0,0,0,0,0,0,0,1,0.358292,0.012995,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
84,1,2,13,4.2264,1,1,0,0,44,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2228,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0,3.6819,0,1,0,0,9,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,1074.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.1186,0,0,1,1,1,1,1,1,0.358292,0.004538,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
55,1,2,0,3.6538,1,0,0,0,26,0,0,0.0833,1,0,1,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.4375,0,0.1904,1,1,0,0,0,0,0,0,0.045998,0.573432,0.050124,0,1,0,0,0,0,0,0,0,0,0,0
41,2,3,2,3.8195,2,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.1214,1,1,1,1,0,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
30,2,1,0,3.625,0,1,0,0,6,0,0,0.3333,3,0,3,0,0.15,1,0,0,0.0,0,0,0,0,0,2220.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.2508,0,0,1,1,1,1,1,0,0.358292,0.018152,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
75,3,2,4,4.0445,1,1,0,0,21,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2192,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
28,0,2,0,3.6169,1,1,0,0,3,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2557,1,1,1,1,1,1,1,0,0.004332,0.573432,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
47,2,2,2,4.1754,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2218,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
38,1,2,0,3.4316,1,1,0,0,11,0,0,0.3333,3,0,3,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,149.0,0,0.125,0,0.352,1,1,0,0,0,0,0,0,0.015883,0.573432,0.050124,0,0,0,0,0,0,0,0,1,0,0,0
50,0,3,0,3.2663,2,1,0,0,24,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,56.0,0,-1.0,-1,0.2153,1,1,0,0,0,1,1,1,0.003507,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
84,2,1,0,3.6464,0,1,0,0,6,2,4,0.0,0,0,0,0,0.3,1,0,0,0.0,0,1,2,0,0,7.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1629,0,0,1,1,1,1,1,1,0.008251,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
57,0,3,2,4.0859,2,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.1267,1,1,1,1,0,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
27,0,2,0,3.6819,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,1,0,57.0,0,0.3125,0,0.1186,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
31,0,2,2,3.9706,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.1875,0,0.1244,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
60,3,3,9,4.4597,2,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,2,0,0,3046.0,0,0,1,1,0,167.0,0,0.0312,0,0.1552,0,0,0,0,0,0,0,1,0.042492,0.044554,0.778259,0,0,0,0,0,0,0,0,0,1,0,0
26,1,2,0,3.5725,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,190.0,0,0.25,0,0.2098,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,0,0,1,0,0,0,0,0,0,0,0,0
26,0,2,0,3.4183,1,1,0,0,6,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2517,1,1,1,1,1,0,0,0,0.008663,0.573432,0.032178,0,0,0,0,0,0,0,0,0,0,0,1
20,0,2,0,2.8454,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,12005.0,0,0,1,1,0,67.0,0,0.125,0,0.1019,0,0,0,0,0,0,0,1,0.358292,0.001031,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
22,0,1,0,3.3249,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.3365,1,1,1,1,1,1,1,1,0.002475,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
43,0,1,0,3.7255,0,1,0,0,17,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2245,1,1,1,1,1,0,0,1,0.001444,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
17,0,1,0,2.9477,0,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,2,0,1,947.0,0,0,1,1,0,85.0,0,0.0625,0,0.125,0,0,0,0,0,0,0,1,0.042492,0.003507,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
26,0,2,1,3.4548,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,0,8841.0,0,0,1,1,0,68.0,0,0.1875,0,0.1141,0,0,0,0,0,0,0,1,0.358292,0.000619,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,2.5216,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,11387.0,0,0,1,1,0,108.0,0,0.25,0,0.0954,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
32,3,2,0,3.4864,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,47.0,0,0.5,0,0.253,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
52,0,3,0,3.0131,2,1,0,0,27,0,0,0.0,0,0,0,0,0.93,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.3393,1,1,1,1,1,1,1,1,0.009488,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
26,0,2,0,3.4548,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,11045.0,0,0,1,1,0,72.0,0,0.25,0,0.1141,0,0,0,0,0,0,0,1,0.358292,0.000825,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
35,0,1,0,2.6416,0,1,0,0,18,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,2484.0,0,1,1,0,0,-1.0,-1,0.0312,0,0.2028,0,0,1,1,1,0,0,1,0.000413,0.063325,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,1,0,2.585,0,1,0,0,14,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,10654.0,0,0,1,0,0,-1.0,-1,0.0312,0,0.2017,0,0,1,1,1,0,0,1,0.02269,0.014026,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
61,0,2,4,3.7219,1,0,0,0,33,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,0,0.1584,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
27,0,1,0,3.3347,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.1117,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,0,2.9219,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,10382.0,0,1,1,1,0,161.0,0,0.1875,0,0.1034,0,0,0,0,0,0,0,1,0.358292,0.000619,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
19,0,1,0,3.0958,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,981.0,0,0,1,1,0,89.0,0,0.1875,0,0.2119,0,0,0,0,0,0,0,1,0.001856,0.001856,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1,0,3.4183,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,7324.0,0,1,1,0,0,-1.0,-1,0.0312,0,0.1134,0,0,1,1,1,0,0,1,0.358292,0.007426,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
75,1,2,13,4.2264,1,1,0,0,35,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2228,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,3.2389,0,1,0,0,0,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,4,0,1,8355.0,0,0,1,1,0,81.0,0,0.4375,0,0.0948,0,0,0,0,0,0,0,1,0.024959,0.001031,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
43,2,3,2,4.1163,2,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2206,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
22,0,1,0,3.182,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,3077.0,0,1,1,1,0,58.0,0,0.1875,0,0.1086,0,0,0,0,0,0,0,1,0.358292,0.018152,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,3.3788,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2176,1,1,1,1,1,1,1,1,0.001031,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
57,0,2,0,3.027,1,0,0,0,37,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,95.0,0,0,1,0,0,-1.0,-1,0.25,0,0.2105,0,0,1,1,1,0,0,1,0.004332,0.004125,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
50,1,2,4,3.9233,1,1,0,0,13,0,0,0.0,0,0,0,0,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,0,0.1625,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
21,0,1,0,2.8074,0,1,0,0,6,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2061,1,1,1,1,1,1,1,1,0.001856,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
27,0,2,11,3.2866,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,796.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1107,0,0,1,1,1,1,1,1,0.358292,0.063325,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
21,0,1,0,3.2389,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,9990.0,0,1,1,1,0,52.0,0,0.125,0,0.1098,0,0,0,0,0,0,0,1,0.358292,0.000206,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
44,0,2,2,3.3278,1,1,0,0,20,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,67.0,0,0.25,0,0.2166,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
46,2,2,0,3.7166,1,1,0,0,6,0,0,0.0,0,0,0,1,0.28,1,0,0,0.0,0,1,4,0,0,-1.0,0,0,0,1,0,51.0,0,0.1875,0,0.1583,1,1,0,0,0,0,0,1,0.045998,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
